rank,lecture_id,recommendation_score,preference_similarity,predicted_quality_norm,predicted_quality_5pt,article_count,rating_count,rating_average,rating_average_norm,assignment_low_score,assignment_high_score,teamwork_low_score,teamwork_high_score,grading_generous_score,grading_strict_score,attendance_light_score,attendance_strict_score,exam_light_score,exam_heavy_score,text_assignment_negative_tfidf,text_assignment_positive_tfidf,text_assignment_tfidf,text_attendance_negative_tfidf,text_attendance_positive_tfidf,text_attendance_tfidf,text_exam_negative_tfidf,text_exam_positive_tfidf,text_exam_tfidf,text_grading_negative_tfidf,text_grading_positive_tfidf,text_grading_tfidf,text_negative_ratio,text_neutral_ratio,text_positive_ratio,text_teaching_negative_tfidf,text_teaching_positive_tfidf,text_teaching_tfidf,text_teamwork_negative_tfidf,text_teamwork_positive_tfidf,text_teamwork_tfidf,top_tfidf_terms,sample_review
701,2168598,0.4637791700590066,0.42489699889072263,0.5545042361183359,2.7725211805916796,20,144,2.22,0.444,0.3125,0.6875,0.100694,0.899306,0.416666,0.583333,0.218751,0.506944,0.934375,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27399,0.038344,0.126688,0.5,0.35,0.15,0.121343,0.0,0.06809,0.028393,0.05,0.118513,"조원, 수원, 수업인지, 동료평가, 만든, 어떻게든, 교수가, 과목, 발표, 하는, 다른, 모르겠습니다, 모르겠음, 중요한, 열심히, 받았습니다, 하는데, 배우는겅지, 교수부터가, 발표자세가",클레맨타인의 평점이 10점인 이유. 직배 취소 권장
702,103692,0.4619547921904271,0.3723675739460973,0.6709916347605303,3.3549581738026513,20,253,3.27,0.654,0.353755,0.646245,0.741107,0.258893,0.482214,0.517787,0.019763,0.932806,0.639724,0.1417,0.025,0.054913,0.081389,0.137214,0.0,0.034431,0.0,0.028097,0.028097,0.0,0.064312,0.064312,0.35,0.15,0.5,0.0,0.032677,0.032677,0.0,0.0,0.0,"글쓰기, 학술적, 주제를, 불쾌하게, 창의적인, 기분, 창글, 문법, 말을, 주제, 부분이, 약간, 내내, 쓰는, 되고, 중요한, 위주로, 아니라, 전에, 배우는",수업은 거의 안 들었고 면담 때 언급하신 내용 토대로 기말 문집만 신경써서 제출하니 성적 잘 주셨어요 글쓰기 재능 없어서 중간고사에 목숨 걸었는데 평균보다 잘 봤더니 에쁠 나왔어요 수업 때 출제된 부분 거의 다 알려
703,990208,0.4615076049085374,0.33025159580269603,0.7677716261555008,3.8388581307775036,20,91,3.9,0.78,0.5,0.5,0.549451,0.45055,0.560439,0.439561,0.098901,0.785714,0.4,0.4,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.024356,0.024356,0.0,0.223419,0.223419,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.263927,0.058089,"국제어, 공부, 언어에, 내용자체가, 교수님은, 시험보면, 영어, 어렵다고, 일단, 열심히, 시험은, 하고, 그렇지만, 막상, 교수님이, 어려워서, 꼼꼼하게, 과제는, 해야, 중간고사는",영어 교수님이 일단 잘하심 발음기호와 발성기관등 언어학을 배움 교재도 영어고 기본적으로 영어가 좀 되면 유익함 발표도 중간중간 시키는편임 시험은 공부 좀 해야 한만큼 나오는데 평균은 낮음
704,1328963,0.46017959679619913,0.3340825668708043,0.7544059999554539,3.7720299997772693,20,60,4.07,0.814,0.15,0.85,0.083333,0.916667,0.375,0.625,0.233333,0.508333,0.671666,0.13,0.0,0.0,0.021469,0.0,0.0,0.0,0.0,0.054031,0.054031,0.0,0.095677,0.095677,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.255398,0.101419,"마케팅, 발표, 많은, 많아요, 하지만, 브랜드에, 브랜드, 괴물들, 수업입니다, 복불복이, 경영학, 기업에, 심해요, 같아여, 팀발표, 꼽을, 그만큼, 수업이었습니다, 손에, 수업에",확실히 브랜드에 따라서 학생들이 체감할 복불복이 있긴 합니다! 이번에는 특히 교수님이 선정하신 브랜드가 다른 경영학 수업에서는 잘 다루지 않던 것들이기도 했기 때문에도 컸던 것 같습니다 하지만 저는 교수님이 다양한 
705,991523,0.4598578318621458,0.3795748868893976,0.6471847034652249,3.2359235173261247,20,120,3.27,0.654,0.216667,0.783333,0.549999,0.449999,0.670833,0.329167,0.154167,0.65,0.405833,0.393333,0.025,0.095256,0.109639,0.0,0.158094,0.103293,0.105213,0.028097,0.130426,0.0,0.070763,0.141,0.35,0.4,0.25,0.184308,0.0,0.126038,0.026131,0.0,0.083532,"챕터, 랜덤으로, 텀프, 끝날, 못풀었는데, 성적은, 안좋으심, 시키고, 당일날, 랜덤, 텀프도, 끝날때마다, 나오는듯, 과제가, 출석, 생각보다, 강의력이, 때마다, 발표, 문제",과제 텀프 출석 모두 빡세게 보시는듯 하지만 결국 학점은 셤 성적인듯합니다. 계산 꼭 잘하셔서 두문제라도 확실하게 풀면 에이쁠 나오는듯
706,120954,0.45892430364376197,0.3536336901250734,0.7046024018540353,3.5230120092701767,20,436,3.22,0.644,0.219036,0.780964,0.604357,0.395643,0.520642,0.479358,0.066514,0.84633,0.633716,0.133715,0.0,0.050966,0.057156,0.0,0.079047,0.034431,0.0,0.04448,0.04448,0.0,0.070236,0.070236,0.3,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,"계절로, 요약, 과제는, 논어를, 오프라인, 들었는데, 1점도, 학기중에, 한번, 자꾸, 생각보다, 학생을, 4번, 있다는, 하는, 아니면, 다른, 하십니다, 모르겠지만, 매주",A+받았습니다. 겨율계절로 수강했고 과제는 총4개입니다. 1. 중간대체과제 심산과 성균관대 영상 보고 감상문 적기(6점) 자유형식 2. 모든 강의 요약하기(학기중에 들으면 매주 제출해야하는 과제인데 계절이라 '인'파
707,1772223,0.4587347321783204,0.35643344399698196,0.6974377379347768,3.487188689673884,19,59,4.15,0.83,0.449153,0.550847,0.449153,0.550848,0.584746,0.415254,0.042373,0.898305,0.4,0.4,0.0,0.122352,0.085673,0.0,0.0,0.0,0.0,0.027916,0.071053,0.0,0.0,0.0,0.105263,0.473684,0.421053,0.0,0.0,0.156294,0.012835,0.052632,0.036003,"교수님이, 많은, 서평이랑, 스트레스, 열의가, 아는게, 빡세서, 학생들에, 다시, 많은걸, 이해는, 엄청나게, 찾아서, 빡센, 준비를, 조별과제, 것도, 수업과, 있어서, 듣다보면",교수님께서 열정적으로 강의해주셔서 저는 좋았습니다. 또 수업내용도 흥미로웠고 많이 배웠어요!
708,2168686,0.4580610867092242,0.3417916492569245,0.7293564407645902,3.646782203822951,20,199,3.0,0.6,0.10804,0.89196,0.927136,0.072864,0.276383,0.723619,0.158292,0.643216,0.58417,0.188442,0.0,0.198399,0.138923,0.0,0.079047,0.034431,0.0,0.130246,0.161213,0.0,0.120763,0.120763,0.05,0.15,0.8,0.0,0.032677,0.032677,0.0,0.0,0.0,"에제, 회계, 안민관, 수월함, 출석은, 그래도, 매주, 하나, 공부했는데, 받기는, 과제, 문제, 평균보다, 어렵진, 하심, 과제가, 주심, 같아요, 에쁠, 처음",처음에만 좀 열심히 하면 뒷내용은 이해하기 수월함. 첫수업에 교수니 설명 듣고 회계가 재밌게 느껴져서 열심히 함. 과제 다 내고 중간기말 모두 평균을 많이 넘어서 에이쁠 주신듯.
709,1772325,0.45784460811575006,0.3815444369707923,0.6358783407873183,3.1793917039365915,20,156,2.96,0.592,0.11218,0.887821,0.11218,0.887821,0.564102,0.435897,0.147435,0.644231,0.401923,0.398718,0.168614,0.169723,0.285113,0.0,0.0,0.0,0.249754,0.052453,0.120826,0.098911,0.031892,0.096204,0.2,0.55,0.25,0.0,0.0,0.0,0.056531,0.055398,0.120781,"매주, 버스, 비해, 팀플, 1인분은, 개발, qa, 시트, 악명에, 유하게, 프레임워크로, 만난다면, 악명, 보고서, 하는, 절반은, 강의평처럼, 하자, 프로젝트가, 팀이",웹 하나도 모르는 상태에서 들음 팀플 아무것도 안해도 누군가 그냥 알아서 버스태워줌 친구랑 2인팀신청하고 정치질좀하면 조원평가도 무난히 넘어감. 시험만 잘보면 끝
710,78056,0.45756197282059413,0.3507354107349844,0.7068239510203503,3.534119755101752,14,54,3.43,0.686,0.398149,0.601851,0.842593,0.157408,0.5,0.5,0.101853,0.759259,0.348148,0.473148,0.0,0.0,0.061341,0.0,0.0,0.0,0.126777,0.115072,0.201882,0.0,0.0,0.0,0.214286,0.214286,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,"단어시험, 본문, 모자, 중국어를, 중국어, 화장실, 노베는, 결론적으로, 처음, 배운, 노베가, 매주, 단어, 이상한, 따라갈, 암기, 열정이, 말고, 무엇보다, 조금",노베는 조금 힘들수도 있다 일단 중국어 잘하는 사람이 너무 많아서 교수님도 진도를 어떻게 나가야 할지 고민이 많으신 것 같았음 근데 시험에서 안 배운 단어나 문법 쓸 경우 감점처리라 노베가 들어도 괜찮을듯 매주 단어
711,1937144,0.4568647790515805,0.3466544396438075,0.7140222376697177,3.5701111883485885,20,155,3.54,0.708,0.790323,0.209677,0.96129,0.03871,0.338709,0.661291,0.364517,0.270967,0.336774,0.483549,0.0,0.030661,0.021469,0.0,0.079047,0.034431,0.067748,0.057244,0.123141,0.098911,0.032419,0.064312,0.1,0.35,0.55,0.092154,0.026038,0.078113,0.0,0.0,0.0,"얘도, 어려워요, 구하시길, 이해가, 강의력은, 영어, 족보, 성적은, 강의력, 예제, 조금, 평소에, 같아요, 영어로, 처음, 시험에, 습득이, 따라는, 들긴함, 짝게",새로운 내용을 배워서 그런지 습득이 어려웠지만 강의는 좋았습니다!
712,1611923,0.45604092799057605,0.31022217942418046,0.7962846746454991,3.9814233732274955,20,178,3.57,0.714,0.446629,0.55337,0.884831,0.115168,0.404494,0.595506,0.126405,0.744382,0.430338,0.376967,0.03677,0.180382,0.221037,0.0,0.0,0.0,0.0,0.028097,0.028097,0.308228,0.032419,0.163695,0.1,0.15,0.75,0.0,0.039678,0.039678,0.0,0.0,0.0,"매주, 퀴즈가, 매우, 퀴즈, 교수님은, 난이도, 96, 공수, 학생들과, 안됨, 퀴즈를, 의견, 쉬워서, 교수님이, 퀴즈는, 난이도는, 훨씬, 모르겠지만, 혼자, 이거","과목 특성상 독학이고, 교수님은 친절하시고 학생들을 많이 배려해주시는게 느껴져요. 학점도 잘 주십니다."
713,2087092,0.45517662440915263,0.3122086028077544,0.7887686748124151,3.9438433740620753,20,84,3.25,0.65,0.517857,0.482143,0.952381,0.047619,0.577381,0.422619,0.244048,0.47619,0.386906,0.440476,0.0,0.135286,0.18946,0.0,0.0,0.0,0.0,0.042559,0.087987,0.0,0.063785,0.063785,0.05,0.25,0.7,0.0,0.035318,0.035318,0.0,0.0,0.0,"문제를, 퀴즈, 교재, 연습문제, 공부해서, 시험은, 문제, 하지만, 같다, 무난하게, 열심히, 나옵니다, 화공의, 얼심히, 앞으로가, 매우귀찮다, 때려박아야하지, 강의실수업에서는, 나왔을듯함, 백지",강의력도 좋으시고 성적도 잘 주세요 화공의 기초가 되는 과목이니 얼심히 수강하시면 앞으로가 편하실 겁니다
714,77948,0.4550944283171309,0.30282162929558326,0.8103976260340753,4.051988130170376,20,90,4.1,0.82,0.449999,0.549999,0.944445,0.055555,0.583333,0.416667,0.266666,0.4,0.395556,0.406667,0.025,0.030661,0.042938,0.0,0.101806,0.044344,0.0,0.040981,0.040981,0.0,0.031892,0.031892,0.05,0.2,0.75,0.0,0.059843,0.059843,0.0,0.0,0.0,"다시, 이해가, 전에, 들으면, 증명, 보고, 수업을, 가면, 교수님이, 부분은, 어려워서, 힘들었습니다, 나왔습니다, 설명을, 읽고, 적당히, 계속, 해주시고, 열심히, 자체가",정민영 교수님은 모든 시스템을 LTI system으로 치환할수있다.
715,2750403,0.45490350633990984,0.30242931839224296,0.8106766115511327,4.0533830577556635,20,144,4.19,0.838,0.243056,0.756944,0.586806,0.413195,0.586805,0.413194,0.333334,0.243055,0.566319,0.20868,0.0,0.137078,0.095984,0.0,0.0,0.0,0.0,0.012178,0.012178,0.0,0.125361,0.125361,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.05,0.011005,"지키고, 지키면, 하라는대로, 기준만, 영쓰, 루브릭, 기준이, 해야, 중에, 상호작용하시면서, 카피킬러랑, gpt잡는, 이용하셔서, 표절률은, 낮추시고요, 깐깐징어, 갈아탓는데, 뭐나름, 교수엿던듯, 다른글로벌교수들보다는",진짜 좋은 교수님이시고 영발 영쓰 모두 제프리교수님들었는데 예민하신지는 잘 모르겠습니다 루브릭만 지키고 문법 시험 준비만 잘햐가고 하라는대로 하면 에이플 주십니다
716,109429,0.4544904835127059,0.36266998654141575,0.6687383097790497,3.3436915488952486,20,245,4.16,0.832,0.390244,0.609756,0.878049,0.121951,0.530488,0.469512,0.087399,0.796748,0.533943,0.281912,0.05,0.0,0.14903,0.0,0.0,0.034431,0.0,0.0,0.012178,0.098911,0.0,0.131276,0.4,0.25,0.35,0.0,0.0,0.0,0.0,0.0,0.0,"엄청, 영어, 짜게, 직배, 하라는, 걸리면, 과제, 것만, 교수님이, 열정적으로, 학점을, 점수를, 코로나때라, 내주는거만큼, 개빡치는게, 최종글쓰기, 내준것도, 깍아요, 울면됩니다, 포기하십쇼",교수님이 좋으심 과제는 교수님이 하라는 대로 하면 됩니다.
717,1772312,0.4530090390733196,0.2985949092849576,0.8133086752461642,4.066543376230821,20,62,4.32,0.864,0.217742,0.782258,0.951613,0.048387,0.443548,0.556451,0.362903,0.290323,0.4,0.4,0.0,0.213202,0.149288,0.0,0.0,0.0,0.0,0.090163,0.090163,0.0,0.031892,0.031892,0.05,0.05,0.9,0.0,0.026038,0.026038,0.0,0.0,0.0,"과제는, 프로그래밍, 증명, 꾸준히, 매주, 필기, 매틀랩, 4시간, 안배운, 다만, 과제를, 가끔, 매트랩, 에이는, 거고, 밀리지, 공부가, 시험은, 풀어서, 코딩","일단 무엇보다 교수님이 너무 좋으십니다. 학업적인 것 외에도 배울 점이 많으신 분이고 , 종종 좋은 얘기도 많이 해주시며 학생들을 진심으로 아끼고 생각해주시는 게 느껴져서 한 학기 내내 감사했습니다. 과제는 매주 해"
718,1772092,0.4529355433799347,0.3270965222172507,0.7465599260928639,3.73279963046432,20,206,4.08,0.816,0.407767,0.592233,0.832525,0.167475,0.572815,0.427184,0.269417,0.44903,0.496845,0.317233,0.025,0.061321,0.100095,0.0,0.112039,0.048802,0.0,0.041853,0.041853,0.0,0.103182,0.135075,0.25,0.15,0.6,0.0,0.102854,0.102854,0.011005,0.0,0.011005,"class, in, writing, 발표만, example, 시간만, 남들, 현장에서, 참고해서, 듣지마세요, 시키는, 지키면, 루브릭, 받을, 하라는, 것만, 얻어갈, ppt, 있는, 좋은",수업 잘 듣고 열심히 참여하면 얻어갈 것이 많습니다. 처음에는 과제 양도 많다고 느껴졌는데 쓰면서 점점 익숙해지고 나중에는 시간도 별로 안 걸립니다. In-class writing때 편하게 쓰려면 루브릭 확실히 이해
719,42365,0.45219767898638086,0.31689076006434175,0.7679138231378057,3.839569115689028,20,134,4.01,0.802,0.101504,0.898496,0.921053,0.078948,0.601504,0.398496,0.402256,0.210527,0.4,0.4,0.05,0.061321,0.107346,0.0,0.0,0.0,0.0,0.065191,0.083738,0.0,0.064312,0.064312,0.15,0.15,0.7,0.0,0.066482,0.066482,0.0,0.0,0.0,"재탕이긴, 과제를, qna, 과제가, 매주, 배울게, 많은, 과제에서, 족보가, 과목을, arm, 고봉밥, 마이크로디그리, 과제, 영상이, 길고, 도움이, 질문이, 했으면, 기반으로",진짜 꼭 들어주라 제에발 부탁이야 개꿀 과목입니다
720,1325784,0.45090587616553046,0.3101756535229864,0.7792763956648001,3.8963819783240004,20,80,4.03,0.806,0.5125,0.4875,0.9625,0.0375,0.6,0.4,0.20625,0.525,0.3925,0.41125,0.0,0.061321,0.042938,0.0,0.0,0.0,0.0,0.012178,0.02652,0.0,0.088344,0.120236,0.1,0.25,0.65,0.0,0.0,0.026038,0.0,0.0,0.0,"양스선, 자체가, 과제보다, 어려운, 과목, 강의력은, 쉽게, 강의력이, 시험은, 좋다고, 않았지만, 풀면, 워낙, 교안도, 교수님이, 어려워서, 훨씬, 어렵고, 본인이, 느낌",강의력은 그닥인 것 같아요.. 특히 점군 공간군 설명하시는 게 너무 이해가 안돼서 따로 다른 영상으로 독학했습니다. 원래 어려운 내용이지만 혼란이 가중되는 느낌.. 성적은 후하게 주시는 것 같아요
721,2968259,0.44939399435515054,0.3876246681265932,0.5935224222217844,2.967612111108922,20,88,2.52,0.504,0.090909,0.909091,1.0,0.0,0.590909,0.409091,0.488636,0.15341,0.41875,0.381818,0.05,0.0,0.042938,0.0,0.0,0.0,0.102635,0.038111,0.066208,0.098911,0.032419,0.064312,0.65,0.1,0.25,0.0,0.0,0.0,0.033333,0.0,0.033333,"c언어를, c언어, 과제도, 노베가, 코드를, ai, 못하고, 아닌, 처음, 들었습니다, 최고의, 배우는, 사라지지만, 베이스능력에, 이거저거, 이러셔서, 3천줄, 친해지는시간이었어요, 정리되어있는데, 에휴다",기말 성적 유하게 주시는 듯. 이제 사라지지만 감사합니다
722,42792,0.4487053147507396,0.31915432868079524,0.7509909489139431,3.754954744569716,20,63,3.98,0.796,0.317461,0.68254,0.531745,0.468253,0.547619,0.452381,0.261904,0.468253,0.488889,0.314286,0.025,0.112287,0.198466,0.0,0.101806,0.078775,0.0,0.064044,0.0884,0.0,0.05,0.113785,0.2,0.2,0.6,0.092154,0.026038,0.052075,0.012193,0.05,0.093978,"스크랩, 기사를, 기사, 사례분석, 스크랩과제는, 그러나, 코로나, 코로나학기라, 2번, 팀플에서, 레포트에, 코멘트, 먹고, 시험, 중국인, 별로, 레포트를, 분량의, 팀플을, 듣지마세요","과제 ㅡ 스크랩 3회, 팀프로젝트 1회, 발표 1회 발표는 인원수에 따라 사람이 적으면 여러 번 할 수도 있습니다 스크랩과제는 좋은 기사를 찾는 게 중요합니다. 아마 비교적 내용이 풍부한 기사를 골라야 본인 의견을 "
723,2749373,0.4482396805860587,0.3899920392752622,0.5841508436445838,2.920754218222919,20,82,2.38,0.476,0.487805,0.512196,0.981708,0.018292,0.439024,0.560975,0.347561,0.268293,0.404268,0.395122,0.0,0.0,0.0,0.0,0.0,0.0,0.149696,0.068373,0.109354,0.0,0.0,0.0,0.6,0.15,0.25,0.213497,0.0,0.060322,0.0,0.0,0.0,"코딩, 실습, 늦게, 올리시고, 착하십니다, 것과, 코드, 없는, 시험은, 알아서, 1시간, 심지어, 거의, 없고, 스트레스, 혼자, 전에, 녹강이랑, 강의노트가, 1000장씩은","자기가 창의적인 코딩은 못하지만, 그냥 암기에 자신이 있다 그럼 이 수업이 최고일듯합니다 뭔가 진지한 강의명과 달리, 배우는게 좀 소박합니다"
724,43697,0.44818692662419546,0.31293848003547753,0.7637666353312039,3.8188331766560197,20,376,4.03,0.806,0.302667,0.697334,0.566667,0.433333,0.517334,0.482666,0.053333,0.833333,0.601333,0.229333,0.0,0.061321,0.042938,0.0,0.0,0.0,0.044483,0.0,0.012178,0.100545,0.031892,0.096204,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,"지키면, 느리셔서, 눈치, 깐깐하시긴, 루브릭만, 지피티, 점수, 알아듣기, 하시면, 많습니다, 스트레스의, 원흉임, 앉히지, 개많이줘서, 험악하게, 못하는데요, 잘못이죠, 못가고, 하시다가도, 정적",교수님이 열정적으로 기본을 가르쳐주십니다 . 배워가는게 많습니다
725,104819,0.44797262729040277,0.34916177934869497,0.678531272487721,3.392656362438605,20,176,3.48,0.696,0.144887,0.855114,0.321022,0.678978,0.471591,0.528408,0.059659,0.872159,0.712215,0.075853,0.0,0.059898,0.063411,0.0,0.193004,0.084068,0.0,0.0,0.0,0.100545,0.064312,0.161042,0.25,0.3,0.45,0.0,0.034285,0.034285,0.0,0.055398,0.056212,"자잘한, 3개, 글로벌, 점수도, 개인, 회사, 비즈니스, 나눠주신, 추천하지는, 많지만, 괜찮은, 개인발표, 전형적인, 치고는, 작은, 매주, 인터뷰, 있는, 기준으로, 2학점",음..... 할 건 많고 양식도 까다롭고 점수도 만점받는게 힘들긴 하지만 그래도 명확한 기준이 있는 것 같습니다. 어차피 모두가 감점되니까 평균 이상 받으면 학점 괜찮은 것 같아요.. 출석은 시간되자마자 바로 직접호
726,2086914,0.447918735161565,0.36510846940887176,0.641142688584516,3.2057134429225798,20,153,2.18,0.436,0.131579,0.868421,0.18092,0.819079,0.460527,0.539473,0.009868,0.970394,0.520066,0.265132,0.0,0.061321,0.064408,0.0,0.0,0.0,0.044483,0.135168,0.199798,0.0,0.102656,0.102656,0.15,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,"매주, 책도, 어렵고, 강의평, 하실, 이승만, 박정희, 간식도, 중간, 보고, 정치색, 발언, 질문, 후반부에, 잘못된, 과제도, 좋으신, 시험, 과제가, 작성하고",교수님이 너무 스윗하심.. 학생들을 진짜 아들딸처럼 잘 챙겨주심. 강의평이 왜 이랬을까 싶을 정도로 괜찮은 수업이었음. 교수님께서 올려주시는 교안이랑 영상 참고해서 토론 과제(질문 2-3개에 자기 생각 서술하기) 작
